Unnamed: 0,Species,TREE_ID,Year,logF_current,X,Y
19116,Pinus jeffreyi,74620_2_35_6_2_311,2008,0.157607063,-120.7916667,40.79166667
19117,Pinus jeffreyi,74620_2_35_6_2_311,2018,1.082053219,-120.7916667,40.79166667
19118,Pinus jeffreyi,74620_2_35_6_2_312,2008,-0.104843437,-120.7916667,40.79166667
19119,Pinus jeffreyi,74620_2_35_6_2_312,2018,0.738848719,-120.7916667,40.79166667
19120,Pinus jeffreyi,74620_2_35_6_2_314,2008,-0.172138437,-120.7916667,40.79166667
19121,Pinus jeffreyi,74620_2_35_6_2_314,2018,0.678283219,-120.7916667,40.79166667
19122,Pinus jeffreyi,74620_2_35_6_2_316,2008,0.709426063,-120.7916667,40.79166667
19123,Pinus jeffreyi,74620_2_35_6_2_316,2018,1.593495219,-120.7916667,40.79166667
19124,Pinus jeffreyi,74620_2_35_6_2_317,2018,1.075323719,-120.7916667,40.79166667
19125,Pinus jeffreyi,74620_2_35_6_2_317,2008,0.251820063,-120.7916667,40.79166667
19126,Pinus jeffreyi,74620_2_35_6_2_318,2008,0.473893563,-120.7916667,40.79166667
19127,Pinus jeffreyi,74620_2_35_6_2_318,2018,1.398339719,-120.7916667,40.79166667
19128,Pinus jeffreyi,74620_2_35_6_2_320,2008,-0.057736937,-120.7916667,40.79166667
19129,Pinus jeffreyi,74620_2_35_6_2_320,2018,0.806143719,-120.7916667,40.79166667
19130,Pinus jeffreyi,74620_2_35_6_3_322,2008,0.070123563,-120.7916667,40.79166667
19131,Pinus jeffreyi,74620_2_35_6_3_322,2018,0.920545219,-120.7916667,40.79166667
19132,Pinus jeffreyi,74620_2_35_6_4_327,2008,-0.192326937,-120.7916667,40.79166667
19133,Pinus jeffreyi,74620_2_35_6_4_327,2018,0.658094719,-120.7916667,40.79166667
19134,Pinus jeffreyi,74620_2_35_6_4_328,2008,0.097041563,-120.7916667,40.79166667
19135,Pinus jeffreyi,74620_2_35_6_4_328,2018,0.940733719,-120.7916667,40.79166667
19136,Pinus jeffreyi,74620_2_35_6_4_329,2008,0.332574063,-120.7916667,40.79166667
19137,Pinus jeffreyi,74620_2_35_6_4_329,2018,1.203184219,-120.7916667,40.79166667
19138,Pinus jeffreyi,74620_2_35_6_4_330,2008,0.251820063,-120.7916667,40.79166667
19139,Pinus jeffreyi,74620_2_35_6_4_330,2018,1.142618719,-120.7916667,40.79166667
19140,Pinus jeffreyi,74620_2_35_6_4_331,2008,-0.084654937,-120.7916667,40.79166667
19141,Pinus jeffreyi,74620_2_35_6_4_331,2018,0.765766719,-120.7916667,40.79166667
19142,Pinus jeffreyi,74620_2_35_6_4_332,2008,0.664824219,-120.7916667,40.79166667
19143,Pinus jeffreyi,74620_2_35_6_4_332,2008,-0.172138437,-120.7916667,40.79166667
19144,Pinus jeffreyi,74620_2_35_6_4_332,2018,0.664824219,-120.7916667,40.79166667
19145,Pinus jeffreyi,74620_2_35_6_4_332,2018,-0.172138437,-120.7916667,40.79166667
19146,Pinus jeffreyi,74620_2_35_6_4_333,2008,-0.172138437,-120.7916667,40.79166667
19147,Pinus jeffreyi,74620_2_35_6_4_333,2018,0.671553719,-120.7916667,40.79166667
19148,Pinus jeffreyi,74620_2_35_6_4_334,2008,0.521000063,-120.7916667,40.79166667
19149,Pinus jeffreyi,74620_2_35_6_4_334,2018,1.418528219,-120.7916667,40.79166667
19150,Pinus jeffreyi,74620_2_35_6_4_335,2008,0.171066063,-120.7916667,40.79166667
19151,Pinus jeffreyi,74620_2_35_6_4_335,2018,1.055135219,-120.7916667,40.79166667
19152,Pinus jeffreyi,74620_2_35_6_4_336,2008,0.258549563,-120.7916667,40.79166667
19153,Pinus jeffreyi,74620_2_35_6_4_336,2018,1.135889219,-120.7916667,40.79166667
19154,Pinus jeffreyi,74620_2_35_6_4_337,2018,0.866709219,-120.7916667,40.79166667
19155,Pinus jeffreyi,74620_2_35_6_4_337,2018,0.029746563,-120.7916667,40.79166667
19156,Pinus jeffreyi,74620_2_35_6_4_337,2008,0.866709219,-120.7916667,40.79166667
19157,Pinus jeffreyi,74620_2_35_6_4_337,2008,0.029746563,-120.7916667,40.79166667
19158,Pinus jeffreyi,74620_2_35_6_4_339,2018,0.678283219,-120.7916667,40.79166667
19159,Pinus jeffreyi,74620_2_35_6_4_339,2008,-0.151949937,-120.7916667,40.79166667
19160,Pinus jeffreyi,74620_2_35_6_4_340,2008,-0.010630437,-120.7916667,40.79166667
19161,Pinus jeffreyi,74620_2_35_6_4_340,2018,0.859979719,-120.7916667,40.79166667
19162,Pinus jeffreyi,74620_2_35_6_4_341,2008,0.446975563,-120.7916667,40.79166667
19163,Pinus jeffreyi,74620_2_35_6_4_341,2018,1.378151219,-120.7916667,40.79166667
19164,Pinus jeffreyi,74620_2_35_6_4_342,2008,-0.185597437,-120.7916667,40.79166667
19165,Pinus jeffreyi,74620_2_35_6_4_342,2018,0.671553719,-120.7916667,40.79166667
19166,Pinus jeffreyi,74646_3_63_6_1_100,2008,1.589993408,-120.5,40.0
19167,Pinus jeffreyi,74646_3_63_6_1_100,2018,2.686676474,-120.5,40.0
19168,Pinus jeffreyi,74646_3_63_6_2_102,2008,0.331576908,-120.5,40.0
19169,Pinus jeffreyi,74646_3_63_6_2_102,2018,1.387882974,-120.5,40.0
19170,Pinus jeffreyi,74646_3_63_6_2_103,2008,1.980304408,-120.5,40.0
19171,Pinus jeffreyi,74646_3_63_6_2_103,2018,2.969315474,-120.5,40.0
19172,Pinus jeffreyi,74646_3_63_6_2_104,2008,1.421755908,-120.5,40.0
19173,Pinus jeffreyi,74646_3_63_6_2_104,2018,2.464602974,-120.5,40.0
19174,Pinus jeffreyi,74646_3_63_6_2_105,2008,1.529427908,-120.5,40.0
19175,Pinus jeffreyi,74646_3_63_6_2_105,2018,2.612651974,-120.5,40.0
19176,Pinus jeffreyi,74646_3_63_6_2_106,2008,0.654592908,-120.5,40.0
19177,Pinus jeffreyi,74646_3_63_6_2_106,2018,1.630144974,-120.5,40.0
19178,Pinus jeffreyi,74646_3_63_6_2_107,2008,0.028749408,-120.5,40.0
19179,Pinus jeffreyi,74646_3_63_6_2_107,2018,0.916817974,-120.5,40.0
19180,Pinus jeffreyi,74646_3_63_6_2_108,2008,1.219870908,-120.5,40.0
19181,Pinus jeffreyi,74646_3_63_6_2_108,2018,2.262717974,-120.5,40.0
19182,Pinus jeffreyi,74646_3_63_6_2_109,2008,1.071821908,-120.5,40.0
19183,Pinus jeffreyi,74646_3_63_6_2_109,2018,2.094480474,-120.5,40.0
19184,Pinus jeffreyi,74646_3_63_6_2_110,2008,1.623640908,-120.5,40.0
19185,Pinus jeffreyi,74646_3_63_6_2_110,2018,2.639569974,-120.5,40.0
19186,Pinus jeffreyi,74646_3_63_6_2_111,2008,1.832255408,-120.5,40.0
19187,Pinus jeffreyi,74646_3_63_6_2_111,2018,2.915479474,-120.5,40.0
19188,Pinus jeffreyi,74646_3_63_6_3_112,2008,1.441944408,-120.5,40.0
19189,Pinus jeffreyi,74646_3_63_6_3_112,2018,2.471332474,-120.5,40.0
19190,Pinus jeffreyi,74646_3_63_6_3_114,2018,1.179268474,-120.5,40.0
19191,Pinus jeffreyi,74646_3_63_6_3_114,2008,0.156609908,-120.5,40.0
19192,Pinus jeffreyi,74646_3_63_6_3_115,2008,1.266977408,-120.5,40.0
19193,Pinus jeffreyi,74646_3_63_6_3_115,2018,2.276176974,-120.5,40.0
19194,Pinus jeffreyi,74646_3_63_6_3_116,2008,1.522698408,-120.5,40.0
19195,Pinus jeffreyi,74646_3_63_6_3_116,2018,2.491520974,-120.5,40.0
19196,Pinus jeffreyi,74646_3_63_6_4_305,2008,1.206411908,-120.5,40.0
19197,Pinus jeffreyi,74646_3_63_6_4_305,2018,2.222340974,-120.5,40.0
19198,Pinus jeffreyi,74660_3_61_6_1_308,2010,3.101644777,-120.375,39.16666667
19199,Pinus jeffreyi,74660_3_61_6_1_308,2020,2.28208892,-120.375,39.16666667
19200,Pinus jeffreyi,74660_3_61_6_1_309,2010,3.518873777,-120.375,39.16666667
19201,Pinus jeffreyi,74660_3_61_6_1_309,2020,2.83390792,-120.375,39.16666667
19202,Pinus jeffreyi,74670_2_93_6_1_100,2011,1.113226176,-122.5416667,41.375
19203,Pinus jeffreyi,74670_2_93_6_1_100,2021,2.804652072,-122.5416667,41.375
19204,Pinus jeffreyi,74670_2_93_6_1_111,2011,0.856664534,-122.5416667,41.375
19205,Pinus jeffreyi,74670_2_93_6_1_111,2021,2.575008431,-122.5416667,41.375
19206,Pinus jeffreyi,74670_2_93_6_1_112,2011,0.897041534,-122.5416667,41.375
19207,Pinus jeffreyi,74670_2_93_6_1_112,2021,2.601926431,-122.5416667,41.375
19208,Pinus jeffreyi,74670_2_93_6_1_113,2021,0.762451534,-122.5416667,41.375
19209,Pinus jeffreyi,74670_2_93_6_1_113,2021,2.440418431,-122.5416667,41.375
19210,Pinus jeffreyi,74670_2_93_6_1_113,2011,0.762451534,-122.5416667,41.375
19211,Pinus jeffreyi,74670_2_93_6_1_113,2011,2.440418431,-122.5416667,41.375
19212,Pinus jeffreyi,74670_2_93_6_3_104,2021,1.795227072,-122.5416667,41.375
19213,Pinus jeffreyi,74670_2_93_6_3_104,2011,0.628702176,-122.5416667,41.375
19214,Pinus jeffreyi,74670_2_93_6_4_107,2011,1.133414676,-122.5416667,41.375
19215,Pinus jeffreyi,74670_2_93_6_4_107,2021,2.818111072,-122.5416667,41.375
19216,Pinus jeffreyi,74670_2_93_6_4_108,2011,0.978636176,-122.5416667,41.375
19217,Pinus jeffreyi,74670_2_93_6_4_108,2021,2.676791572,-122.5416667,41.375
19218,Pinus jeffreyi,74670_2_93_6_4_118,2011,1.186410034,-122.5416667,41.375
19219,Pinus jeffreyi,74670_2_93_6_4_118,2021,2.904753931,-122.5416667,41.375
19220,Pinus jeffreyi,74751_5_29_6_1_103,2014,0.992042855,-119.0416667,34.83333333
19221,Pinus jeffreyi,74751_5_29_6_1_103,2004,1.790353804,-119.0416667,34.83333333
19222,Pinus jeffreyi,74751_5_29_6_1_103,2014,0.992042855,-119.0416667,34.83333333
19223,Pinus jeffreyi,74751_5_29_6_2_126,2014,0.776698855,-119.0416667,34.83333333
19224,Pinus jeffreyi,74751_5_29_6_2_126,2004,1.581739304,-119.0416667,34.83333333
19225,Pinus jeffreyi,74751_5_29_6_2_126,2014,0.776698855,-119.0416667,34.83333333
19226,Pinus jeffreyi,74751_5_29_6_3_130,2014,1.072796855,-119.0416667,34.83333333
19227,Pinus jeffreyi,74751_5_29_6_3_130,2014,1.072796855,-119.0416667,34.83333333
19228,Pinus jeffreyi,74751_5_29_6_3_130,2004,1.938402804,-119.0416667,34.83333333
19229,Pinus jeffreyi,74751_5_29_6_3_139,2014,1.086255855,-119.0416667,34.83333333
19230,Pinus jeffreyi,74751_5_29_6_3_139,2014,1.086255855,-119.0416667,34.83333333
19231,Pinus jeffreyi,74751_5_29_6_3_139,2004,1.951861804,-119.0416667,34.83333333
19232,Pinus jeffreyi,74875_2_93_6_3_322,2009,2.196393261,-121.625,41.625
19233,Pinus jeffreyi,74913_2_93_6_2_107,2008,2.178319737,-123.2083333,41.625
19234,Pinus jeffreyi,74913_2_93_6_2_107,2018,3.252891586,-123.2083333,41.625
19235,Pinus jeffreyi,74913_2_93_6_3_135,2008,0.159469737,-123.2083333,41.625
19236,Pinus jeffreyi,74913_2_93_6_3_135,2018,1.254230086,-123.2083333,41.625
19237,Pinus jeffreyi,74924_5_3_6_2_113,2005,0.498528566,-119.7083333,38.625
19238,Pinus jeffreyi,74924_5_3_6_2_113,2015,1.32664611,-119.7083333,38.625
19239,Pinus jeffreyi,74924_5_3_6_2_115,2015,3.30511911,-119.7083333,38.625
19240,Pinus jeffreyi,74924_5_3_6_2_115,2005,2.564485066,-119.7083333,38.625
19241,Pinus jeffreyi,75070_5_5_6_1_102,2012,2.389544026,-120.125,38.54166667
19242,Pinus jeffreyi,75070_5_5_6_1_102,2002,3.76168898,-120.125,38.54166667
19243,Pinus jeffreyi,75070_5_5_6_2_108,2012,1.400307526,-120.125,38.54166667
19244,Pinus jeffreyi,75070_5_5_6_2_108,2002,3.88954948,-120.125,38.54166667
19245,Pinus jeffreyi,75070_5_5_6_2_111,2012,1.756971026,-120.125,38.54166667
19246,Pinus jeffreyi,75070_5_5_6_2_111,2002,3.27716498,-120.125,38.54166667
19247,Pinus jeffreyi,75070_5_5_6_3_113,2002,1.95818298,-120.125,38.54166667
19248,Pinus jeffreyi,75070_5_5_6_3_113,2012,0.754275526,-120.125,38.54166667
19249,Pinus jeffreyi,75070_5_5_6_4_116,2002,3.37810748,-120.125,38.54166667
19250,Pinus jeffreyi,75070_5_5_6_4_116,2012,2.019421526,-120.125,38.54166667
19251,Pinus jeffreyi,75070_5_5_6_4_117,2002,3.52615648,-120.125,38.54166667
19252,Pinus jeffreyi,75070_5_5_6_4_117,2012,2.167470526,-120.125,38.54166667
19253,Pinus jeffreyi,75070_5_5_6_4_121,2012,3.324944526,-120.125,38.54166667
19254,Pinus jeffreyi,75070_5_5_6_4_121,2002,4.78457298,-120.125,38.54166667
19255,Pinus jeffreyi,75153_2_35_6_1_101,2001,0.590038722,-121.0,41.0
19256,Pinus jeffreyi,75153_2_35_6_1_101,2011,0.538638102,-121.0,41.0
19257,Pinus jeffreyi,75153_2_35_6_1_101,2021,2.20748594,-121.0,41.0
19258,Pinus jeffreyi,75153_2_35_6_1_102,2001,0.778464722,-121.0,41.0
19259,Pinus jeffreyi,75153_2_35_6_1_102,2011,0.747252602,-121.0,41.0
19260,Pinus jeffreyi,75153_2_35_6_1_102,2021,2.42955944,-121.0,41.0
19261,Pinus jeffreyi,75159_3_63_6_1_300,2006,0.148485002,-120.25,39.91666667
19262,Pinus jeffreyi,75159_3_63_6_1_300,2016,1.197532626,-120.25,39.91666667
19263,Pinus jeffreyi,75159_3_63_6_1_301,2006,0.296534002,-120.25,39.91666667
19264,Pinus jeffreyi,75159_3_63_6_1_302,2006,-0.053399998,-120.25,39.91666667
19265,Pinus jeffreyi,75159_3_63_6_1_303,2006,0.377288002,-120.25,39.91666667
19266,Pinus jeffreyi,75159_3_63_6_1_303,2016,1.480171626,-120.25,39.91666667
19267,Pinus jeffreyi,75159_3_63_6_1_304,2006,-0.336038998,-120.25,39.91666667
19268,Pinus jeffreyi,75159_3_63_6_1_304,2016,0.713008626,-120.25,39.91666667
19269,Pinus jeffreyi,75159_3_63_6_3_306,2006,0.935836502,-120.25,39.91666667
19270,Pinus jeffreyi,75159_3_63_6_3_306,2016,1.971425126,-120.25,39.91666667
19271,Pinus jeffreyi,75159_3_63_6_3_307,2006,0.976213502,-120.25,39.91666667
19272,Pinus jeffreyi,75159_3_63_6_3_307,2016,2.072367626,-120.25,39.91666667
19273,Pinus jeffreyi,75159_3_63_6_4_313,2006,0.242698002,-120.25,39.91666667
19274,Pinus jeffreyi,75159_3_63_6_4_313,2016,1.446524126,-120.25,39.91666667
19275,Pinus jeffreyi,75159_3_63_6_4_314,2006,0.814705502,-120.25,39.91666667
19276,Pinus jeffreyi,75159_3_63_6_4_314,2016,1.957966126,-120.25,39.91666667
19277,Pinus jeffreyi,75159_3_63_6_4_315,2006,-0.066858998,-120.25,39.91666667
19278,Pinus jeffreyi,75159_3_63_6_4_315,2016,1.123508126,-120.25,39.91666667
19279,Pinus jeffreyi,75159_3_63_6_4_316,2006,-0.288932498,-120.25,39.91666667
19280,Pinus jeffreyi,75159_3_63_6_4_316,2016,0.813951126,-120.25,39.91666667
19281,Pinus jeffreyi,75159_3_63_6_4_317,2006,-0.194719498,-120.25,39.91666667
19282,Pinus jeffreyi,75159_3_63_6_4_317,2016,0.914893626,-120.25,39.91666667
19283,Pinus jeffreyi,75159_3_63_6_4_318,2006,-0.127424498,-120.25,39.91666667
19284,Pinus jeffreyi,75159_3_63_6_4_319,2016,0.982188626,-120.25,39.91666667
19285,Pinus jeffreyi,75159_3_63_6_4_319,2006,-0.147612998,-120.25,39.91666667
19286,Pinus jeffreyi,75166_2_35_6_1_102,2014,1.566597113,-120.9166667,40.79166667
19287,Pinus jeffreyi,75166_2_35_6_1_102,2004,2.184838334,-120.9166667,40.79166667
19288,Pinus jeffreyi,75166_2_35_6_1_102,2014,1.566597113,-120.9166667,40.79166667
19289,Pinus jeffreyi,75166_2_35_6_2_103,2014,1.977096613,-120.9166667,40.79166667
19290,Pinus jeffreyi,75166_2_35_6_2_103,2014,1.977096613,-120.9166667,40.79166667
19291,Pinus jeffreyi,75166_2_35_6_2_103,2004,2.689550834,-120.9166667,40.79166667
19292,Pinus jeffreyi,75166_2_35_6_2_104,2014,1.223392613,-120.9166667,40.79166667
19293,Pinus jeffreyi,75166_2_35_6_2_104,2004,1.801256834,-120.9166667,40.79166667
19294,Pinus jeffreyi,75166_2_35_6_2_104,2014,1.223392613,-120.9166667,40.79166667
19295,Pinus jeffreyi,75166_2_35_6_2_105,2014,1.553138113,-120.9166667,40.79166667
19296,Pinus jeffreyi,75166_2_35_6_2_105,2004,2.184838334,-120.9166667,40.79166667
19297,Pinus jeffreyi,75166_2_35_6_2_105,2014,1.553138113,-120.9166667,40.79166667
19298,Pinus jeffreyi,75166_2_35_6_2_106,2014,0.247615113,-120.9166667,40.79166667
19299,Pinus jeffreyi,75166_2_35_6_2_106,2004,0.946610334,-120.9166667,40.79166667
19300,Pinus jeffreyi,75166_2_35_6_2_106,2014,0.247615113,-120.9166667,40.79166667
19301,Pinus jeffreyi,75166_2_35_6_2_107,2014,1.156097613,-120.9166667,40.79166667
19302,Pinus jeffreyi,75166_2_35_6_2_107,2004,1.807986334,-120.9166667,40.79166667
19303,Pinus jeffreyi,75166_2_35_6_2_107,2014,1.156097613,-120.9166667,40.79166667
19304,Pinus jeffreyi,75166_2_35_6_2_108,2014,0.510065613,-120.9166667,40.79166667
19305,Pinus jeffreyi,75166_2_35_6_2_108,2004,1.168683834,-120.9166667,40.79166667
19306,Pinus jeffreyi,75166_2_35_6_2_108,2014,0.510065613,-120.9166667,40.79166667
19307,Pinus jeffreyi,75166_2_35_6_2_109,2014,1.445466113,-120.9166667,40.79166667
19308,Pinus jeffreyi,75166_2_35_6_2_109,2004,2.090625334,-120.9166667,40.79166667
19309,Pinus jeffreyi,75166_2_35_6_2_109,2014,1.445466113,-120.9166667,40.79166667
19310,Pinus jeffreyi,75166_2_35_6_2_110,2014,1.472384113,-120.9166667,40.79166667
19311,Pinus jeffreyi,75166_2_35_6_2_110,2004,2.104084334,-120.9166667,40.79166667
19312,Pinus jeffreyi,75166_2_35_6_2_110,2014,1.472384113,-120.9166667,40.79166667
19313,Pinus jeffreyi,75166_2_35_6_2_111,2014,0.779245613,-120.9166667,40.79166667
19314,Pinus jeffreyi,75166_2_35_6_2_111,2004,1.390757334,-120.9166667,40.79166667
19315,Pinus jeffreyi,75166_2_35_6_2_111,2014,0.779245613,-120.9166667,40.79166667
19316,Pinus jeffreyi,75166_2_35_6_2_112,2014,0.893647113,-120.9166667,40.79166667
19317,Pinus jeffreyi,75166_2_35_6_2_112,2004,1.511888334,-120.9166667,40.79166667
19318,Pinus jeffreyi,75166_2_35_6_2_112,2014,0.893647113,-120.9166667,40.79166667
19319,Pinus jeffreyi,75166_2_35_6_4_117,2014,0.718680113,-120.9166667,40.79166667
19320,Pinus jeffreyi,75166_2_35_6_4_117,2004,1.350380334,-120.9166667,40.79166667
19321,Pinus jeffreyi,75166_2_35_6_4_117,2014,0.718680113,-120.9166667,40.79166667
19322,Pinus jeffreyi,75166_2_35_6_4_119,2014,1.654080613,-120.9166667,40.79166667
19323,Pinus jeffreyi,75166_2_35_6_4_119,2004,2.205026834,-120.9166667,40.79166667
19324,Pinus jeffreyi,75166_2_35_6_4_119,2014,1.654080613,-120.9166667,40.79166667
19325,Pinus jeffreyi,75212_5_3_6_2_127,2006,0.6069314,-119.8333333,38.54166667
19326,Pinus jeffreyi,75212_5_3_6_2_127,2016,1.505557245,-119.8333333,38.54166667
19327,Pinus jeffreyi,75212_5_3_6_2_132,2006,0.3377514,-119.8333333,38.54166667
19328,Pinus jeffreyi,75212_5_3_6_2_132,2016,1.202729745,-119.8333333,38.54166667
19329,Pinus jeffreyi,75212_5_3_6_2_134,2006,0.4454234,-119.8333333,38.54166667
19330,Pinus jeffreyi,75212_5_3_6_2_134,2016,1.317131245,-119.8333333,38.54166667
19331,Pinus jeffreyi,75220_3_63_6_1_100,2013,4.459008977,-120.875,40.04166667
19332,Pinus jeffreyi,75220_3_63_6_1_100,2003,4.36002189,-120.875,40.04166667
19333,Pinus jeffreyi,75220_3_63_6_2_120,2003,1.25772239,-120.875,40.04166667
19334,Pinus jeffreyi,75220_3_63_6_2_120,2013,1.733561477,-120.875,40.04166667
19335,Pinus jeffreyi,75220_3_63_6_3_132,2003,2.36136039,-120.875,40.04166667
19336,Pinus jeffreyi,75220_3_63_6_3_132,2013,3.005436977,-120.875,40.04166667
19337,Pinus jeffreyi,75403_2_93_6_3_303,2018,1.088615214,-122.625,41.41666667
19338,Pinus jeffreyi,75403_2_93_6_3_304,2018,1.142451214,-122.625,41.41666667
19339,Pinus jeffreyi,75530_3_61_6_2_307,2007,0.638804121,-120.1666667,39.125
19340,Pinus jeffreyi,75530_3_61_6_2_307,2017,0.570471628,-120.1666667,39.125
19341,Pinus jeffreyi,75599_5_109_6_1_100,2001,1.876365374,-120.25,38.16666667
19342,Pinus jeffreyi,75599_5_109_6_1_101,2001,0.967882874,-120.25,38.16666667
19343,Pinus jeffreyi,75599_5_109_6_1_102,2001,1.943660374,-120.25,38.16666667
19344,Pinus jeffreyi,75599_5_109_6_2_103,2001,0.348768874,-120.25,38.16666667
19345,Pinus jeffreyi,75599_5_109_6_2_103,2021,1.94315923,-120.25,38.16666667
19346,Pinus jeffreyi,75599_5_109_6_2_103,2021,0.120316575,-120.25,38.16666667
19347,Pinus jeffreyi,75599_5_109_6_2_103,2011,1.94315923,-120.25,38.16666667
19348,Pinus jeffreyi,75599_5_109_6_2_103,2011,0.120316575,-120.25,38.16666667
19349,Pinus jeffreyi,75599_5_109_6_2_104,2001,1.344734874,-120.25,38.16666667
19350,Pinus jeffreyi,75599_5_109_6_2_104,2011,1.203766075,-120.25,38.16666667
19351,Pinus jeffreyi,75599_5_109_6_2_104,2021,,-120.25,38.16666667
19352,Pinus jeffreyi,75599_5_109_6_2_105,2001,-0.041542126,-120.25,38.16666667
19353,Pinus jeffreyi,75599_5_109_6_2_105,2011,-0.323830425,-120.25,38.16666667
19354,Pinus jeffreyi,75599_5_109_6_2_105,2021,,-120.25,38.16666667
19355,Pinus jeffreyi,75599_5_109_6_2_106,2001,0.570842374,-120.25,38.16666667
19356,Pinus jeffreyi,75599_5_109_6_2_106,2011,0.389496575,-120.25,38.16666667
19357,Pinus jeffreyi,75599_5_109_6_2_106,2021,2.23252773,-120.25,38.16666667
19358,Pinus jeffreyi,75599_5_109_6_2_107,2021,1.43171723,-120.25,38.16666667
19359,Pinus jeffreyi,75599_5_109_6_2_107,2001,-0.377666425,-120.25,38.16666667
19360,Pinus jeffreyi,75599_5_109_6_2_107,2001,-0.081919126,-120.25,38.16666667
19361,Pinus jeffreyi,75599_5_109_6_2_107,2011,-0.377666425,-120.25,38.16666667
19362,Pinus jeffreyi,75599_5_109_6_2_107,2011,-0.081919126,-120.25,38.16666667
19363,Pinus jeffreyi,75599_5_109_6_2_110,2021,-0.061730626,-120.25,38.16666667
19364,Pinus jeffreyi,75599_5_109_6_2_110,2021,1.46536473,-120.25,38.16666667
19365,Pinus jeffreyi,75599_5_109_6_2_110,2001,-0.061730626,-120.25,38.16666667
19366,Pinus jeffreyi,75599_5_109_6_2_110,2001,1.46536473,-120.25,38.16666667
19367,Pinus jeffreyi,75599_5_109_6_2_110,2011,-0.337289425,-120.25,38.16666667
19368,Pinus jeffreyi,75599_5_109_6_2_111,2001,-0.055001126,-120.25,38.16666667
19369,Pinus jeffreyi,75599_5_109_6_2_111,2021,-0.310371425,-120.25,38.16666667
19370,Pinus jeffreyi,75599_5_109_6_2_111,2021,1.51247123,-120.25,38.16666667
19371,Pinus jeffreyi,75599_5_109_6_2_111,2011,-0.310371425,-120.25,38.16666667
19372,Pinus jeffreyi,75599_5_109_6_2_111,2011,1.51247123,-120.25,38.16666667
19373,Pinus jeffreyi,75599_5_109_6_2_112,2001,0.543924374,-120.25,38.16666667
19374,Pinus jeffreyi,75599_5_109_6_2_112,2011,0.322201575,-120.25,38.16666667
19375,Pinus jeffreyi,75599_5_109_6_2_112,2021,,-120.25,38.16666667
19376,Pinus jeffreyi,75599_5_109_6_3_113,2001,0.288203374,-120.25,38.16666667
19377,Pinus jeffreyi,75599_5_109_6_3_114,2001,-0.081919126,-120.25,38.16666667
19378,Pinus jeffreyi,75599_5_109_6_3_115,2001,0.187260874,-120.25,38.16666667
19379,Pinus jeffreyi,75599_5_109_6_3_118,2001,1.102472874,-120.25,38.16666667
19380,Pinus jeffreyi,75599_5_109_6_3_119,2001,1.210144874,-120.25,38.16666667
19381,Pinus jeffreyi,75599_5_109_6_3_120,2001,-0.290533626,-120.25,38.16666667
19382,Pinus jeffreyi,75599_5_109_6_3_122,2001,1.432218374,-120.25,38.16666667
19383,Pinus jeffreyi,75599_5_109_6_3_126,2001,1.324546374,-120.25,38.16666667
19384,Pinus jeffreyi,75599_5_109_6_4_127,2001,0.947694374,-120.25,38.16666667
19385,Pinus jeffreyi,75599_5_109_6_4_128,2001,0.880399374,-120.25,38.16666667
19386,Pinus jeffreyi,75599_5_109_6_4_129,2001,1.142849874,-120.25,38.16666667
19387,Pinus jeffreyi,75599_5_109_6_4_130,2001,1.115931874,-120.25,38.16666667
19388,Pinus jeffreyi,75599_5_109_6_4_131,2001,1.035177874,-120.25,38.16666667
19389,Pinus jeffreyi,75599_5_109_6_4_132,2001,0.846751874,-120.25,38.16666667
19390,Pinus jeffreyi,75717_6_71_6_1_103,2011,2.107347985,-117.0833333,34.25
19391,Pinus jeffreyi,75717_6_71_6_1_103,2001,2.873219796,-117.0833333,34.25
19392,Pinus jeffreyi,75717_6_71_6_1_103,2021,,-117.0833333,34.25
19393,Pinus jeffreyi,75717_6_71_6_1_104,2011,1.770872985,-117.0833333,34.25
19394,Pinus jeffreyi,75717_6_71_6_1_104,2001,2.543474296,-117.0833333,34.25
19395,Pinus jeffreyi,75717_6_71_6_1_104,2021,,-117.0833333,34.25
19396,Pinus jeffreyi,75717_6_71_6_1_105,2011,1.602635485,-117.0833333,34.25
19397,Pinus jeffreyi,75717_6_71_6_1_105,2001,2.341589296,-117.0833333,34.25
19398,Pinus jeffreyi,75717_6_71_6_1_105,2021,,-117.0833333,34.25
19399,Pinus jeffreyi,75717_6_71_6_1_106,2011,2.470740985,-117.0833333,34.25
19400,Pinus jeffreyi,75717_6_71_6_1_106,2001,3.229883296,-117.0833333,34.25
19401,Pinus jeffreyi,75717_6_71_6_1_106,2021,,-117.0833333,34.25
19402,Pinus jeffreyi,75717_6_71_6_2_117,2011,1.575717485,-117.0833333,34.25
19403,Pinus jeffreyi,75717_6_71_6_2_117,2001,2.334859796,-117.0833333,34.25
19404,Pinus jeffreyi,75717_6_71_6_2_117,2021,,-117.0833333,34.25
19405,Pinus jeffreyi,75717_6_71_6_3_126,2011,1.360373485,-117.0833333,34.25
19406,Pinus jeffreyi,75717_6_71_6_3_126,2001,2.092597796,-117.0833333,34.25
19407,Pinus jeffreyi,75717_6_71_6_3_126,2021,,-117.0833333,34.25
19408,Pinus jeffreyi,75802_3_57_6_3_106,2014,1.669430108,-120.2916667,39.375
19409,Pinus jeffreyi,75802_3_57_6_3_106,2014,2.078828118,-120.2916667,39.375
