Unnamed: 0,Species,TREE_ID,Year,logF_current,X,Y
20345,Abies concolor,66407_3_103_6_3_117,2012,5.439091485,-121.510112,40.11759
20346,Abies concolor,66407_3_103_6_3_117,2012,5.748214426,-121.510112,40.11759
20347,Abies concolor,66407_3_103_6_3_118,2002,4.625125725,-121.510112,40.11759
20348,Abies concolor,66407_3_103_6_3_118,2002,5.027255228,-121.510112,40.11759
20349,Abies concolor,66407_3_103_6_3_118,2012,5.438999151,-121.510112,40.11759
20350,Abies concolor,66407_3_103_6_3_118,2012,5.748122092,-121.510112,40.11759
20351,Abies concolor,66407_3_103_6_3_119,2002,4.625260029,-121.510112,40.11759
20352,Abies concolor,66407_3_103_6_3_119,2002,5.027389532,-121.510112,40.11759
20353,Abies concolor,66407_3_103_6_3_119,2012,5.439167031,-121.510112,40.11759
20354,Abies concolor,66407_3_103_6_3_119,2012,5.748289972,-121.510112,40.11759
20355,Abies concolor,66407_3_103_6_3_121,2002,4.625260029,-121.510112,40.11759
20356,Abies concolor,66407_3_103_6_3_121,2002,5.027389532,-121.510112,40.11759
20357,Abies concolor,66407_3_103_6_3_121,2012,5.439175425,-121.510112,40.11759
20358,Abies concolor,66407_3_103_6_3_121,2012,5.748298366,-121.510112,40.11759
20359,Abies concolor,66407_3_103_6_3_122,2002,4.623631593,-121.510112,40.11759
20360,Abies concolor,66407_3_103_6_3_122,2002,5.025761096,-121.510112,40.11759
20361,Abies concolor,66407_3_103_6_3_122,2012,5.43755958,-121.510112,40.11759
20362,Abies concolor,66407_3_103_6_3_122,2012,5.746682521,-121.510112,40.11759
20363,Abies concolor,66407_3_103_6_3_123,2002,4.625432106,-121.510112,40.11759
20364,Abies concolor,66407_3_103_6_3_123,2002,5.027561609,-121.510112,40.11759
20365,Abies concolor,66407_3_103_6_3_123,2012,5.439351699,-121.510112,40.11759
20366,Abies concolor,66407_3_103_6_3_123,2012,5.74847464,-121.510112,40.11759
20367,Abies concolor,66407_3_103_6_4_131,2002,4.625444697,-121.510112,40.11759
20368,Abies concolor,66407_3_103_6_4_131,2002,5.0275742,-121.510112,40.11759
20369,Abies concolor,66407_3_103_6_4_131,2012,5.439318123,-121.510112,40.11759
20370,Abies concolor,66407_3_103_6_4_131,2012,5.748441064,-121.510112,40.11759
20371,Abies concolor,66407_3_103_6_4_132,2002,4.625050179,-121.510112,40.11759
20372,Abies concolor,66407_3_103_6_4_132,2002,5.027179682,-121.510112,40.11759
20373,Abies concolor,66407_3_103_6_4_132,2012,5.438877438,-121.510112,40.11759
20374,Abies concolor,66407_3_103_6_4_132,2012,5.748000379,-121.510112,40.11759
20375,Abies concolor,66408_3_63_6_1_100,2008,4.417937128,-121.367141,40.427858
20376,Abies concolor,66408_3_63_6_1_100,2008,4.76326872,-121.367141,40.427858
20377,Abies concolor,66408_3_63_6_1_100,2018,6.588566283,-121.367141,40.427858
20378,Abies concolor,66408_3_63_6_1_100,2018,6.944348187,-121.367141,40.427858
20379,Abies concolor,66408_3_63_6_1_101,2008,4.417886764,-121.367141,40.427858
20380,Abies concolor,66408_3_63_6_1_101,2008,4.763218356,-121.367141,40.427858
20381,Abies concolor,66408_3_63_6_1_101,2018,6.588507525,-121.367141,40.427858
20382,Abies concolor,66408_3_63_6_1_101,2018,6.944289429,-121.367141,40.427858
20383,Abies concolor,66408_3_63_6_1_103,2008,4.417706293,-121.367141,40.427858
20384,Abies concolor,66408_3_63_6_1_103,2008,4.763037885,-121.367141,40.427858
20385,Abies concolor,66408_3_63_6_1_103,2018,6.588306069,-121.367141,40.427858
20386,Abies concolor,66408_3_63_6_1_103,2018,6.944087973,-121.367141,40.427858
20387,Abies concolor,66408_3_63_6_1_107,2008,4.417496443,-121.367141,40.427858
20388,Abies concolor,66408_3_63_6_1_107,2008,4.762828035,-121.367141,40.427858
20389,Abies concolor,66408_3_63_6_1_107,2018,6.588058446,-121.367141,40.427858
20390,Abies concolor,66408_3_63_6_1_107,2018,6.94384035,-121.367141,40.427858
20391,Abies concolor,66408_3_63_6_1_300,2008,4.41796231,-121.367141,40.427858
20392,Abies concolor,66408_3_63_6_1_300,2008,4.763293902,-121.367141,40.427858
20393,Abies concolor,66408_3_63_6_1_300,2018,6.588620844,-121.367141,40.427858
20394,Abies concolor,66408_3_63_6_1_300,2018,6.944402748,-121.367141,40.427858
20395,Abies concolor,66408_3_63_6_1_301,2008,4.417953916,-121.367141,40.427858
20396,Abies concolor,66408_3_63_6_1_301,2008,4.763285508,-121.367141,40.427858
20397,Abies concolor,66408_3_63_6_1_301,2018,6.588599859,-121.367141,40.427858
20398,Abies concolor,66408_3_63_6_1_301,2018,6.944381763,-121.367141,40.427858
20399,Abies concolor,66408_3_63_6_2_108,2008,4.417932931,-121.367141,40.427858
20400,Abies concolor,66408_3_63_6_2_108,2008,4.763264523,-121.367141,40.427858
20401,Abies concolor,66408_3_63_6_2_108,2018,6.588587268,-121.367141,40.427858
20402,Abies concolor,66408_3_63_6_2_108,2018,6.944369172,-121.367141,40.427858
20403,Abies concolor,66408_3_63_6_2_110,2008,4.417907749,-121.367141,40.427858
20404,Abies concolor,66408_3_63_6_2_110,2008,4.763239341,-121.367141,40.427858
20405,Abies concolor,66408_3_63_6_2_110,2018,6.588545298,-121.367141,40.427858
20406,Abies concolor,66408_3_63_6_2_110,2018,6.944327202,-121.367141,40.427858
20407,Abies concolor,66408_3_63_6_2_111,2008,4.417844794,-121.367141,40.427858
20408,Abies concolor,66408_3_63_6_2_111,2008,4.763176386,-121.367141,40.427858
20409,Abies concolor,66408_3_63_6_2_111,2018,6.588490737,-121.367141,40.427858
20410,Abies concolor,66408_3_63_6_2_111,2018,6.944272641,-121.367141,40.427858
20411,Abies concolor,66408_3_63_6_2_112,2008,4.417953916,-121.367141,40.427858
20412,Abies concolor,66408_3_63_6_2_112,2008,4.763285508,-121.367141,40.427858
20413,Abies concolor,66408_3_63_6_2_112,2018,6.588616647,-121.367141,40.427858
20414,Abies concolor,66408_3_63_6_2_112,2018,6.944398551,-121.367141,40.427858
20415,Abies concolor,66408_3_63_6_2_113,2008,4.417693702,-121.367141,40.427858
20416,Abies concolor,66408_3_63_6_2_113,2008,4.763025294,-121.367141,40.427858
20417,Abies concolor,66408_3_63_6_2_113,2018,6.588243114,-121.367141,40.427858
20418,Abies concolor,66408_3_63_6_2_113,2018,6.944025018,-121.367141,40.427858
20419,Abies concolor,66408_3_63_6_2_116,2008,4.417739869,-121.367141,40.427858
20420,Abies concolor,66408_3_63_6_2_116,2008,4.763071461,-121.367141,40.427858
20421,Abies concolor,66408_3_63_6_2_116,2018,6.588343842,-121.367141,40.427858
20422,Abies concolor,66408_3_63_6_2_116,2018,6.944125746,-121.367141,40.427858
20423,Abies concolor,66408_3_63_6_2_302,2008,4.417966507,-121.367141,40.427858
20424,Abies concolor,66408_3_63_6_2_302,2008,4.763298099,-121.367141,40.427858
20425,Abies concolor,66408_3_63_6_2_302,2018,6.588629238,-121.367141,40.427858
20426,Abies concolor,66408_3_63_6_2_302,2018,6.944411142,-121.367141,40.427858
20427,Abies concolor,66408_3_63_6_3_120,2008,4.417391518,-121.367141,40.427858
20428,Abies concolor,66408_3_63_6_3_120,2008,4.76272311,-121.367141,40.427858
20429,Abies concolor,66408_3_63_6_3_120,2018,6.587945127,-121.367141,40.427858
20430,Abies concolor,66408_3_63_6_3_120,2018,6.943727031,-121.367141,40.427858
20431,Abies concolor,66408_3_63_6_3_121,2008,4.417517428,-121.367141,40.427858
20432,Abies concolor,66408_3_63_6_3_121,2008,4.76284902,-121.367141,40.427858
20433,Abies concolor,66408_3_63_6_3_121,2018,6.58806684,-121.367141,40.427858
20434,Abies concolor,66408_3_63_6_3_121,2018,6.943848744,-121.367141,40.427858
20435,Abies concolor,66408_3_63_6_3_123,2008,4.417660126,-121.367141,40.427858
20436,Abies concolor,66408_3_63_6_3_123,2008,4.762991718,-121.367141,40.427858
20437,Abies concolor,66408_3_63_6_3_123,2018,6.58823472,-121.367141,40.427858
20438,Abies concolor,66408_3_63_6_3_123,2018,6.944016624,-121.367141,40.427858
20439,Abies concolor,66408_3_63_6_3_126,2008,4.417890961,-121.367141,40.427858
20440,Abies concolor,66408_3_63_6_3_126,2008,4.763222553,-121.367141,40.427858
20441,Abies concolor,66408_3_63_6_3_126,2018,6.58852851,-121.367141,40.427858
20442,Abies concolor,66408_3_63_6_3_126,2018,6.944310414,-121.367141,40.427858
20443,Abies concolor,66408_3_63_6_3_305,2008,4.417790233,-121.367141,40.427858
20444,Abies concolor,66408_3_63_6_3_305,2008,4.763121825,-121.367141,40.427858
20445,Abies concolor,66408_3_63_6_3_305,2018,6.588419388,-121.367141,40.427858
20446,Abies concolor,66408_3_63_6_3_305,2018,6.944201292,-121.367141,40.427858
20447,Abies concolor,66411_3_61_6_1_101,2001,5.367312206,-120.064228,39.294329
20448,Abies concolor,66411_3_61_6_1_101,2001,5.59310744,-120.064228,39.294329
20449,Abies concolor,66411_3_61_6_1_101,2011,3.201045903,-120.064228,39.294329
20450,Abies concolor,66411_3_61_6_1_101,2011,3.563516913,-120.064228,39.294329
20451,Abies concolor,66411_3_61_6_1_101,2021,5.795380003,-120.064228,39.294329
20452,Abies concolor,66411_3_61_6_1_101,2021,6.139692857,-120.064228,39.294329
20453,Abies concolor,66411_3_61_6_1_102,2001,5.36748848,-120.064228,39.294329
20454,Abies concolor,66411_3_61_6_1_102,2001,5.593283714,-120.064228,39.294329
20455,Abies concolor,66411_3_61_6_1_102,2011,3.20121798,-120.064228,39.294329
20456,Abies concolor,66411_3_61_6_1_102,2011,3.56368899,-120.064228,39.294329
20457,Abies concolor,66411_3_61_6_1_102,2021,,-120.064228,39.294329
20458,Abies concolor,66411_3_61_6_1_102,2021,,-120.064228,39.294329
20459,Abies concolor,66411_3_61_6_2_107,2001,5.367631178,-120.064228,39.294329
20460,Abies concolor,66411_3_61_6_2_107,2001,5.593426412,-120.064228,39.294329
20461,Abies concolor,66411_3_61_6_2_107,2011,3.20138586,-120.064228,39.294329
20462,Abies concolor,66411_3_61_6_2_107,2011,3.56385687,-120.064228,39.294329
20463,Abies concolor,66411_3_61_6_2_107,2021,5.79576193,-120.064228,39.294329
20464,Abies concolor,66411_3_61_6_2_107,2021,6.140074784,-120.064228,39.294329
20465,Abies concolor,66411_3_61_6_2_108,2001,5.36782424,-120.064228,39.294329
20466,Abies concolor,66411_3_61_6_2_108,2001,5.593619474,-120.064228,39.294329
20467,Abies concolor,66411_3_61_6_2_108,2011,3.201604104,-120.064228,39.294329
20468,Abies concolor,66411_3_61_6_2_108,2011,3.564075114,-120.064228,39.294329
20469,Abies concolor,66411_3_61_6_2_108,2021,5.796009553,-120.064228,39.294329
20470,Abies concolor,66411_3_61_6_2_108,2021,6.140322407,-120.064228,39.294329
20471,Abies concolor,66411_3_61_6_2_109,2001,5.367681542,-120.064228,39.294329
20472,Abies concolor,66411_3_61_6_2_109,2001,5.593476776,-120.064228,39.294329
20473,Abies concolor,66411_3_61_6_2_109,2011,3.201444618,-120.064228,39.294329
20474,Abies concolor,66411_3_61_6_2_109,2011,3.563915628,-120.064228,39.294329
20475,Abies concolor,66411_3_61_6_2_109,2021,5.795824885,-120.064228,39.294329
20476,Abies concolor,66411_3_61_6_2_109,2021,6.140137739,-120.064228,39.294329
20477,Abies concolor,66411_3_61_6_2_110,2001,5.367501071,-120.064228,39.294329
20478,Abies concolor,66411_3_61_6_2_110,2001,5.593296305,-120.064228,39.294329
20479,Abies concolor,66411_3_61_6_2_110,2011,3.201238965,-120.064228,39.294329
20480,Abies concolor,66411_3_61_6_2_110,2011,3.563709975,-120.064228,39.294329
20481,Abies concolor,66411_3_61_6_2_110,2021,5.795610838,-120.064228,39.294329
20482,Abies concolor,66411_3_61_6_2_110,2021,6.139923692,-120.064228,39.294329
20483,Abies concolor,66411_3_61_6_2_111,2001,5.36765636,-120.064228,39.294329
20484,Abies concolor,66411_3_61_6_2_111,2001,5.593451594,-120.064228,39.294329
20485,Abies concolor,66411_3_61_6_2_111,2011,3.201411042,-120.064228,39.294329
20486,Abies concolor,66411_3_61_6_2_111,2011,3.563882052,-120.064228,39.294329
20487,Abies concolor,66411_3_61_6_2_111,2021,5.795782915,-120.064228,39.294329
20488,Abies concolor,66411_3_61_6_2_111,2021,6.140095769,-120.064228,39.294329
20489,Abies concolor,66411_3_61_6_2_112,2001,5.367820043,-120.064228,39.294329
20490,Abies concolor,66411_3_61_6_2_112,2001,5.593615277,-120.064228,39.294329
20491,Abies concolor,66411_3_61_6_2_112,2011,3.201587316,-120.064228,39.294329
20492,Abies concolor,66411_3_61_6_2_112,2011,3.564058326,-120.064228,39.294329
20493,Abies concolor,66411_3_61_6_2_112,2021,5.795980174,-120.064228,39.294329
20494,Abies concolor,66411_3_61_6_2_112,2021,6.140293028,-120.064228,39.294329
20495,Abies concolor,66411_3_61_6_2_113,2001,5.367803255,-120.064228,39.294329
20496,Abies concolor,66411_3_61_6_2_113,2001,5.593598489,-120.064228,39.294329
20497,Abies concolor,66411_3_61_6_2_113,2011,3.201583119,-120.064228,39.294329
20498,Abies concolor,66411_3_61_6_2_113,2011,3.564054129,-120.064228,39.294329
20499,Abies concolor,66411_3_61_6_2_113,2021,5.795988568,-120.064228,39.294329
20500,Abies concolor,66411_3_61_6_2_113,2021,6.140301422,-120.064228,39.294329
20501,Abies concolor,66411_3_61_6_2_123,2011,3.38158223,-120.064228,39.294329
20502,Abies concolor,66411_3_61_6_2_123,2011,3.74405324,-120.064228,39.294329
20503,Abies concolor,66411_3_61_6_2_123,2021,6.106696261,-120.064228,39.294329
20504,Abies concolor,66411_3_61_6_2_123,2021,6.451009116,-120.064228,39.294329
20505,Abies concolor,66411_3_61_6_3_118,2001,5.367899786,-120.064228,39.294329
20506,Abies concolor,66411_3_61_6_3_118,2001,5.59369502,-120.064228,39.294329
20507,Abies concolor,66411_3_61_6_3_118,2011,3.20163768,-120.064228,39.294329
20508,Abies concolor,66411_3_61_6_3_118,2011,3.56410869,-120.064228,39.294329
20509,Abies concolor,66411_3_61_6_3_118,2021,,-120.064228,39.294329
20510,Abies concolor,66411_3_61_6_3_118,2021,,-120.064228,39.294329
20511,Abies concolor,66411_3_61_6_4_120,2001,5.367677345,-120.064228,39.294329
20512,Abies concolor,66411_3_61_6_4_120,2001,5.593472579,-120.064228,39.294329
20513,Abies concolor,66411_3_61_6_4_120,2011,3.201402648,-120.064228,39.294329
20514,Abies concolor,66411_3_61_6_4_120,2011,3.563873658,-120.064228,39.294329
20515,Abies concolor,66411_3_61_6_4_120,2021,5.795740945,-120.064228,39.294329
20516,Abies concolor,66411_3_61_6_4_120,2021,6.140053799,-120.064228,39.294329
20517,Abies concolor,66411_3_61_6_4_123,2001,5.367618587,-120.064228,39.294329
20518,Abies concolor,66411_3_61_6_4_123,2001,5.593413821,-120.064228,39.294329
20519,Abies concolor,66411_3_61_6_4_123,2011,3.382140431,-120.064228,39.294329
20520,Abies concolor,66411_3_61_6_4_123,2011,3.744611441,-120.064228,39.294329
20521,Abies concolor,66411_3_61_6_4_123,2021,6.107296432,-120.064228,39.294329
20522,Abies concolor,66411_3_61_6_4_123,2021,6.451609287,-120.064228,39.294329
20523,Abies concolor,66411_3_61_6_4_124,2001,5.367400343,-120.064228,39.294329
20524,Abies concolor,66411_3_61_6_4_124,2001,5.593195577,-120.064228,39.294329
20525,Abies concolor,66411_3_61_6_4_124,2011,3.201100464,-120.064228,39.294329
20526,Abies concolor,66411_3_61_6_4_124,2011,3.563571474,-120.064228,39.294329
20527,Abies concolor,66411_3_61_6_4_124,2021,5.795434564,-120.064228,39.294329
20528,Abies concolor,66411_3_61_6_4_124,2021,6.139747418,-120.064228,39.294329
20529,Abies concolor,66411_3_61_6_4_125,2001,5.367417131,-120.064228,39.294329
20530,Abies concolor,66411_3_61_6_4_125,2001,5.593212365,-120.064228,39.294329
20531,Abies concolor,66411_3_61_6_4_125,2011,3.201226374,-120.064228,39.294329
20532,Abies concolor,66411_3_61_6_4_125,2011,3.563697384,-120.064228,39.294329
20533,Abies concolor,66411_3_61_6_4_125,2021,,-120.064228,39.294329
20534,Abies concolor,66411_3_61_6_4_125,2021,,-120.064228,39.294329
20535,Abies concolor,66453_5_109_6_2_150,2002,4.621683949,-119.952141,38.359663
20536,Abies concolor,66453_5_109_6_2_150,2002,5.030738366,-119.952141,38.359663
20537,Abies concolor,66453_5_109_6_2_150,2012,5.934462201,-119.952141,38.359663
20538,Abies concolor,66453_5_109_6_2_150,2012,6.19800672,-119.952141,38.359663
20539,Abies concolor,66453_5_109_6_2_176,2002,4.620852943,-119.952141,38.359663
20540,Abies concolor,66453_5_109_6_2_176,2002,5.02990736,-119.952141,38.359663
20541,Abies concolor,66453_5_109_6_2_176,2012,5.933761302,-119.952141,38.359663
20542,Abies concolor,66453_5_109_6_2_176,2012,6.197305821,-119.952141,38.359663
20543,Abies concolor,66468_2_93_6_1_101,2001,5.108406807,-121.765616,41.589029
20544,Abies concolor,66468_2_93_6_1_101,2001,5.37389716,-121.765616,41.589029
20545,Abies concolor,66468_2_93_6_1_101,2011,3.183692833,-121.765616,41.589029
20546,Abies concolor,66468_2_93_6_1_101,2011,3.590865496,-121.765616,41.589029
20547,Abies concolor,66468_2_93_6_1_101,2021,5.892803656,-121.765616,41.589029
20548,Abies concolor,66468_2_93_6_1_101,2021,6.259182124,-121.765616,41.589029
20549,Abies concolor,66468_2_93_6_1_105,2001,5.108012289,-121.765616,41.589029
20550,Abies concolor,66468_2_93_6_1_105,2001,5.373502642,-121.765616,41.589029
20551,Abies concolor,66468_2_93_6_1_105,2011,3.18323536,-121.765616,41.589029
20552,Abies concolor,66468_2_93_6_1_105,2011,3.590408023,-121.765616,41.589029
20553,Abies concolor,66468_2_93_6_1_105,2021,5.892279031,-121.765616,41.589029
20554,Abies concolor,66468_2_93_6_1_105,2021,6.258657499,-121.765616,41.589029
20555,Abies concolor,66468_2_93_6_1_108,2001,5.108205351,-121.765616,41.589029
20556,Abies concolor,66468_2_93_6_1_108,2001,5.373695704,-121.765616,41.589029
20557,Abies concolor,66468_2_93_6_1_108,2011,3.183474589,-121.765616,41.589029
20558,Abies concolor,66468_2_93_6_1_108,2011,3.590647252,-121.765616,41.589029
20559,Abies concolor,66468_2_93_6_1_108,2021,5.892547639,-121.765616,41.589029
20560,Abies concolor,66468_2_93_6_1_108,2021,6.258926107,-121.765616,41.589029
20561,Abies concolor,66468_2_93_6_1_119,2011,3.183734803,-121.765616,41.589029
20562,Abies concolor,66468_2_93_6_1_119,2011,3.590907466,-121.765616,41.589029
20563,Abies concolor,66468_2_93_6_1_119,2021,5.892849823,-121.765616,41.589029
20564,Abies concolor,66468_2_93_6_1_119,2021,6.259228291,-121.765616,41.589029
20565,Abies concolor,66468_2_93_6_2_114,2001,5.108075244,-121.765616,41.589029
20566,Abies concolor,66468_2_93_6_2_114,2001,5.373565597,-121.765616,41.589029
20567,Abies concolor,66468_2_93_6_2_114,2011,3.183302512,-121.765616,41.589029
20568,Abies concolor,66468_2_93_6_2_114,2011,3.590475175,-121.765616,41.589029
20569,Abies concolor,66468_2_93_6_2_114,2021,5.892362971,-121.765616,41.589029
20570,Abies concolor,66468_2_93_6_2_114,2021,6.258741439,-121.765616,41.589029
20571,Abies concolor,66468_2_93_6_2_120,2001,5.10798291,-121.765616,41.589029
20572,Abies concolor,66468_2_93_6_2_120,2001,5.373473263,-121.765616,41.589029
20573,Abies concolor,66468_2_93_6_2_120,2011,3.183210178,-121.765616,41.589029
20574,Abies concolor,66468_2_93_6_2_120,2011,3.590382841,-121.765616,41.589029
20575,Abies concolor,66468_2_93_6_2_120,2021,5.892258046,-121.765616,41.589029
20576,Abies concolor,66468_2_93_6_2_120,2021,6.258636514,-121.765616,41.589029
20577,Abies concolor,66468_2_93_6_3_143,2001,5.108087835,-121.765616,41.589029
20578,Abies concolor,66468_2_93_6_3_143,2001,5.373578188,-121.765616,41.589029
20579,Abies concolor,66468_2_93_6_3_143,2011,3.183340285,-121.765616,41.589029
20580,Abies concolor,66468_2_93_6_3_143,2011,3.590512948,-121.765616,41.589029
20581,Abies concolor,66468_2_93_6_3_143,2021,5.892409138,-121.765616,41.589029
20582,Abies concolor,66468_2_93_6_3_143,2021,6.258787606,-121.765616,41.589029
20583,Abies concolor,66468_2_93_6_3_147,2001,5.108146593,-121.765616,41.589029
20584,Abies concolor,66468_2_93_6_3_147,2001,5.373636946,-121.765616,41.589029
20585,Abies concolor,66468_2_93_6_3_147,2011,3.183365467,-121.765616,41.589029
20586,Abies concolor,66468_2_93_6_3_147,2011,3.59053813,-121.765616,41.589029
20587,Abies concolor,66468_2_93_6_3_147,2021,5.892396547,-121.765616,41.589029
20588,Abies concolor,66468_2_93_6_3_147,2021,6.258775015,-121.765616,41.589029
20589,Abies concolor,66468_2_93_6_3_165,2011,3.183541741,-121.765616,41.589029
20590,Abies concolor,66468_2_93_6_3_165,2011,3.590714404,-121.765616,41.589029
20591,Abies concolor,66468_2_93_6_3_165,2021,5.892598003,-121.765616,41.589029
20592,Abies concolor,66468_2_93_6_3_165,2021,6.258976471,-121.765616,41.589029
20593,Abies concolor,66468_2_93_6_3_168,2011,3.183369664,-121.765616,41.589029
20594,Abies concolor,66468_2_93_6_3_168,2011,3.590542327,-121.765616,41.589029
20595,Abies concolor,66468_2_93_6_3_168,2021,5.892400744,-121.765616,41.589029
20596,Abies concolor,66468_2_93_6_3_168,2021,6.258779212,-121.765616,41.589029
20597,Abies concolor,66468_2_93_6_4_128,2001,5.108012289,-121.765616,41.589029
20598,Abies concolor,66468_2_93_6_4_128,2001,5.373502642,-121.765616,41.589029
20599,Abies concolor,66468_2_93_6_4_128,2011,3.183239557,-121.765616,41.589029
20600,Abies concolor,66468_2_93_6_4_128,2011,3.59041222,-121.765616,41.589029
20601,Abies concolor,66468_2_93_6_4_128,2021,5.892291622,-121.765616,41.589029
20602,Abies concolor,66468_2_93_6_4_128,2021,6.25867009,-121.765616,41.589029
20603,Abies concolor,66468_2_93_6_4_129,2001,5.108045865,-121.765616,41.589029
20604,Abies concolor,66468_2_93_6_4_129,2001,5.373536218,-121.765616,41.589029
20605,Abies concolor,66468_2_93_6_4_129,2011,3.1833193,-121.765616,41.589029
20606,Abies concolor,66468_2_93_6_4_129,2011,3.590491963,-121.765616,41.589029
20607,Abies concolor,66468_2_93_6_4_129,2021,6.093438236,-121.765616,41.589029
20608,Abies concolor,66468_2_93_6_4_129,2021,6.459816704,-121.765616,41.589029
20609,Abies concolor,66468_2_93_6_4_132,2001,5.108037471,-121.765616,41.589029
20610,Abies concolor,66468_2_93_6_4_132,2001,5.373527824,-121.765616,41.589029
20611,Abies concolor,66468_2_93_6_4_132,2011,3.183256345,-121.765616,41.589029
20612,Abies concolor,66468_2_93_6_4_132,2011,3.590429008,-121.765616,41.589029
20613,Abies concolor,66468_2_93_6_4_132,2021,5.89230841,-121.765616,41.589029
20614,Abies concolor,66468_2_93_6_4_132,2021,6.258686878,-121.765616,41.589029
20615,Abies concolor,66468_2_93_6_4_134,2001,5.107961925,-121.765616,41.589029
20616,Abies concolor,66468_2_93_6_4_134,2001,5.373452278,-121.765616,41.589029
20617,Abies concolor,66468_2_93_6_4_134,2011,3.183164011,-121.765616,41.589029
20618,Abies concolor,66468_2_93_6_4_134,2011,3.590336674,-121.765616,41.589029
20619,Abies concolor,66468_2_93_6_4_134,2021,5.892190894,-121.765616,41.589029
20620,Abies concolor,66468_2_93_6_4_134,2021,6.258569362,-121.765616,41.589029
20621,Abies concolor,66468_2_93_6_4_136,2001,5.108226336,-121.765616,41.589029
20622,Abies concolor,66468_2_93_6_4_136,2001,5.373716689,-121.765616,41.589029
20623,Abies concolor,66468_2_93_6_4_136,2011,3.183520756,-121.765616,41.589029
20624,Abies concolor,66468_2_93_6_4_136,2011,3.590693419,-121.765616,41.589029
20625,Abies concolor,66468_2_93_6_4_136,2021,5.892627382,-121.765616,41.589029
20626,Abies concolor,66468_2_93_6_4_136,2021,6.25900585,-121.765616,41.589029
20627,Abies concolor,66468_2_93_6_4_137,2001,5.108226336,-121.765616,41.589029
20628,Abies concolor,66468_2_93_6_4_137,2001,5.373716689,-121.765616,41.589029
20629,Abies concolor,66468_2_93_6_4_137,2011,3.183512362,-121.765616,41.589029
20630,Abies concolor,66468_2_93_6_4_137,2011,3.590685025,-121.765616,41.589029
20631,Abies concolor,66468_2_93_6_4_137,2021,5.892606397,-121.765616,41.589029
20632,Abies concolor,66468_2_93_6_4_137,2021,6.258984865,-121.765616,41.589029
20633,Abies concolor,66480_5_43_6_3_133,2002,4.764244594,-119.860841,37.558533
20634,Abies concolor,66480_5_43_6_3_133,2002,5.145141554,-119.860841,37.558533
20635,Abies concolor,66480_5_43_6_3_133,2012,5.227542609,-119.860841,37.558533
20636,Abies concolor,66480_5_43_6_3_133,2012,5.493900595,-119.860841,37.558533
20637,Abies concolor,66480_5_43_6_3_138,2002,4.764001168,-119.860841,37.558533
20638,Abies concolor,66480_5_43_6_3_138,2002,5.144898128,-119.860841,37.558533
20639,Abies concolor,66480_5_43_6_3_138,2012,5.227286592,-119.860841,37.558533
20640,Abies concolor,66480_5_43_6_3_138,2012,5.493644578,-119.860841,37.558533
20641,Abies concolor,66488_2_105_6_2_115,2008,4.539113078,-123.371662,41.090557
20642,Abies concolor,66488_2_105_6_2_115,2008,4.869344951,-123.371662,41.090557
20643,Abies concolor,66488_2_105_6_2_115,2018,5.994322707,-123.371662,41.090557
20644,Abies concolor,66488_2_105_6_2_115,2018,6.346377742,-123.371662,41.090557
20645,Abies concolor,66488_2_105_6_2_120,2008,4.54014554,-123.371662,41.090557
20646,Abies concolor,66488_2_105_6_2_120,2008,4.870377413,-123.371662,41.090557
20647,Abies concolor,66488_2_105_6_2_120,2018,5.995363563,-123.371662,41.090557
20648,Abies concolor,66488_2_105_6_2_120,2018,6.347418598,-123.371662,41.090557
20649,Abies concolor,66488_2_105_6_2_132,2008,4.540275647,-123.371662,41.090557
20650,Abies concolor,66488_2_105_6_2_132,2008,4.87050752,-123.371662,41.090557
20651,Abies concolor,66488_2_105_6_2_132,2018,5.99549367,-123.371662,41.090557
20652,Abies concolor,66488_2_105_6_2_132,2018,6.347548705,-123.371662,41.090557
20653,Abies concolor,66488_2_105_6_2_133,2008,4.540279844,-123.371662,41.090557
20654,Abies concolor,66488_2_105_6_2_133,2008,4.870511717,-123.371662,41.090557
20655,Abies concolor,66488_2_105_6_2_133,2018,5.995485276,-123.371662,41.090557
20656,Abies concolor,66488_2_105_6_2_133,2018,6.347540311,-123.371662,41.090557
20657,Abies concolor,66488_2_105_6_2_134,2008,4.540296632,-123.371662,41.090557
20658,Abies concolor,66488_2_105_6_2_134,2008,4.870528505,-123.371662,41.090557
20659,Abies concolor,66488_2_105_6_2_134,2018,5.99553564,-123.371662,41.090557
20660,Abies concolor,66488_2_105_6_2_134,2018,6.347590675,-123.371662,41.090557
20661,Abies concolor,66488_2_105_6_2_135,2008,4.540309223,-123.371662,41.090557
20662,Abies concolor,66488_2_105_6_2_135,2008,4.870541096,-123.371662,41.090557
20663,Abies concolor,66488_2_105_6_2_135,2018,5.995539837,-123.371662,41.090557
20664,Abies concolor,66488_2_105_6_2_135,2018,6.347594872,-123.371662,41.090557
20665,Abies concolor,66488_2_105_6_2_300,2008,4.540346996,-123.371662,41.090557
20666,Abies concolor,66488_2_105_6_2_300,2008,4.870578869,-123.371662,41.090557
20667,Abies concolor,66488_2_105_6_2_300,2018,5.995598595,-123.371662,41.090557
20668,Abies concolor,66488_2_105_6_2_300,2018,6.34765363,-123.371662,41.090557
20669,Abies concolor,66488_2_105_6_2_301,2008,4.540346996,-123.371662,41.090557
